0.3939639785818595,0.4995943533993185,0.07561252636702905,0.030829141651792957,0,0,0,0,0,0,0,0
0.658450136942162,0.3403415498630578,0.001208313194780087,0,0,0,0,0,0,0,0,0
0.18862660944206008,0.7069742489270386,0.046334048640915594,0.0186516452074392,0.029220314735336195,0,0.008315450643776824,0,0,0.0018776824034334764,0,0
0.1071673723279533,0.8073878788246943,0.05273932244367365,0.02201420231926668,0.004981138493873807,0.004981138493873807,0,0.0007289470966644596,0,0,0,0
0.008922501699524132,0.030995071380013596,0.02613018354860639,0.8045334806254248,0.11015040788579197,0,0.012024133242692046,0,0.0013808633582596873,0,0,0.005863358259687287
0.7021276595744681,0.2632250072865054,0.02886670552802876,0.005228067618770038,0.0005525599922277276,0,0,0,0,0,0,0
0.003670079196445818,0,0.8761279284748476,0.0772372306079086,0.042964761720798036,0,0,0,0,0,0,0
0,0.0054715997915581035,0,0.031266284523189164,0.06644085461177697,0.03986451276706618,0.16492965085982284,0,0.12480458572173007,0.501823866597186,0,0.06539864512767066
0.1351115415740074,0.8595742240516895,0.0026507452034892983,0.0026443732198270643,0,0,0,1.911595098670167e-05,0,0,0,0
0.016239150567508777,0.004486944785452248,0.8492242969854911,0.08757798310037115,0.0424716245611768,0,0,0,0,0,0,0
0.01661418905339318,0.017686072218128224,0.0610973403898975,0,0.8782742681047766,0,0.02177262678368058,0.004555503450123936,0,0,0,0
0,0.02196621779403752,0.06896551724137931,0.006772009029345372,0.059188915700163464,0.009854440725461197,0.6829142990581458,0.044773098777924805,0.04903868607456994,0.03773643652214525,0,0.018790379076827273
